source_key,nombre_fuente_interno,categoria_fuente_slug,subcategoria_fuente_slug,producto_url_interno,sku_surtilec,estado,marca_confirmada,referencia_fabricante,fuente_tecnica_oficial,estado_imagen,motivo
CC-CABLE-ENCAUCHETADO-6X18-AWG-CU,Cable Encauchetado 6X18 AWG CU,cable-encauchetado,cable-encauchetado-cobre,https://cablescolombia.com/producto/cable-encauchetado-6x18-awg-cu,SRT-ENCAU-6x18AWG-CU,pendiente_piloto,,,https://co.prysmian.com/sites/co.prysmian.com/files/media/documents/FT%20TERMOFLEX%20MP_COL_1.pdf,sin_imagen,La tabla Termoflex MP revisada no publica 6 conductores en 18 AWG.
CC-CABLE-ENCAUCHETADO-6X16-AWG-CU,Cable Encauchetado 6X16 AWG Cu,cable-encauchetado,cable-encauchetado-cobre,https://cablescolombia.com/producto/cable-encauchetado-6x16-awg-cu,SRT-ENCAU-6x16AWG-CU,pendiente_piloto,,,https://co.prysmian.com/sites/co.prysmian.com/files/media/documents/FT%20TERMOFLEX%20MP_COL_1.pdf,sin_imagen,La tabla Termoflex MP revisada no publica 6 conductores en 16 AWG.
CC-CABLE-ENCAUCHETADO-6X14-AWG-CU,Cable Encauchetado 6X14 AWG CU,cable-encauchetado,cable-encauchetado-cobre,https://cablescolombia.com/producto/cable-encauchetado-6x14-awg-cu,SRT-ENCAU-6x14AWG-CU,pendiente_piloto,,,https://co.prysmian.com/sites/co.prysmian.com/files/media/documents/FT%20TERMOFLEX%20MP_COL_1.pdf,sin_imagen,La tabla Termoflex MP revisada no publica 6 conductores en 14 AWG.
CC-CABLE-ENCAUCHETADO-6X12-AWG-CU,Cable Encauchetado 6X12 AWG CU,cable-encauchetado,cable-encauchetado-cobre,https://cablescolombia.com/producto/cable-encauchetado-6x12-awg-cu,SRT-ENCAU-6x12AWG-CU,pendiente_piloto,,,https://co.prysmian.com/sites/co.prysmian.com/files/media/documents/FT%20TERMOFLEX%20MP_COL_1.pdf,sin_imagen,La tabla Termoflex MP revisada no publica 6 conductores en 12 AWG.
CC-CABLE-ENCAUCHETADO-5X8-AWG-CU,Cable Encauchetado 5X8 AWG Cu,cable-encauchetado,cable-encauchetado-cobre,https://cablescolombia.com/producto/cable-encauchetado-5x8-awg-cu,SRT-ENCAU-5x8AWG-CU,importado_verificado,Procables,31370269501,https://co.prysmian.com/sites/co.prysmian.com/files/media/documents/FT%20TERMOFLEX%20MP_COL_1.pdf,sin_imagen,Producto ya importado mediante lote verificado; no crear una segunda ficha.
CC-CABLE-ENCAUCHETADO-5X18-AWG-CU,Cable Encauchetado 5X18 AWG Cu,cable-encauchetado,cable-encauchetado-cobre,https://cablescolombia.com/producto/cable-encauchetado-5x18-awg-cu,SRT-ENCAU-5x18AWG-CU,pendiente_piloto,,,https://co.prysmian.com/sites/co.prysmian.com/files/media/documents/FT%20TERMOFLEX%20MP_COL_1.pdf,sin_imagen,La tabla Termoflex MP revisada no publica 5 conductores en 18 AWG.
CC-CABLE-ENCAUCHETADO-5X16-AWG-CU,Cable Encauchetado 5X16 AWG Cu,cable-encauchetado,cable-encauchetado-cobre,https://cablescolombia.com/producto/cable-encauchetado-5x16-awg-cu,SRT-ENCAU-5x16AWG-CU,pendiente_piloto,,,https://co.prysmian.com/sites/co.prysmian.com/files/media/documents/FT%20TERMOFLEX%20MP_COL_1.pdf,sin_imagen,La tabla Termoflex MP revisada no publica 5 conductores en 16 AWG.
CC-CABLE-ENCAUCHETADO-5X14-AWG-CU,Cable Encauchetado 5X14 AWG Cu,cable-encauchetado,cable-encauchetado-cobre,https://cablescolombia.com/producto/cable-encauchetado-5x14-awg-cu,SRT-ENCAU-5x14AWG-CU,importado_verificado,Procables,31371392501,https://co.prysmian.com/sites/co.prysmian.com/files/media/documents/FT%20TERMOFLEX%20MP_COL_1.pdf,sin_imagen,Producto ya importado mediante lote verificado; no crear una segunda ficha.
CC-CABLE-ENCAUCHETADO-5X12-AWG-CU,Cable Encauchetado 5X12 AWG Cu,cable-encauchetado,cable-encauchetado-cobre,https://cablescolombia.com/producto/cable-encauchetado-5x12-awg-cu,SRT-ENCAU-5x12AWG-CU,importado_verificado,Procables,31370229501,https://co.prysmian.com/sites/co.prysmian.com/files/media/documents/FT%20TERMOFLEX%20MP_COL_1.pdf,sin_imagen,Producto ya importado mediante lote verificado; no crear una segunda ficha.
CC-CABLE-ENCAUCHETADO-5X10-AWG-CU,Cable Encauchetado 5X10 AWG Cu,cable-encauchetado,cable-encauchetado-cobre,https://cablescolombia.com/producto/cable-encauchetado-5x10-awg-cu,SRT-ENCAU-5x10AWG-CU,importado_verificado,Procables,31370249501,https://co.prysmian.com/sites/co.prysmian.com/files/media/documents/FT%20TERMOFLEX%20MP_COL_1.pdf,sin_imagen,Producto ya importado mediante lote verificado; no crear una segunda ficha.
CC-CABLE-ENCAUCHETADO-2X8-CU,Cable Encauchetado 2X8 Cu,cable-encauchetado,cable-encauchetado-cobre,https://cablescolombia.com/producto/cable-encauchetado-2x8-cu,SRT-ENCAU-2x8-CU,importado_verificado,Procables,31370269201,https://co.prysmian.com/sites/co.prysmian.com/files/media/documents/FT%20TERMOFLEX%20MP_COL_1.pdf,sin_imagen,Producto ya importado mediante lote verificado; no crear una segunda ficha.
CC-CABLE-ENCAUCHETADO-2X10-CU,Cable Encauchetado 2X10 Cu,cable-encauchetado,cable-encauchetado-cobre,https://cablescolombia.com/producto/cable-encauchetado-2x10-cu,SRT-ENCAU-2x10-CU,importado_verificado,Procables,31370249201,https://co.prysmian.com/sites/co.prysmian.com/files/media/documents/FT%20TERMOFLEX%20MP_COL_1.pdf,sin_imagen,Producto ya importado mediante lote verificado; no crear una segunda ficha.
CC-CABLE-ENCAUCHETADO-2X12-CU,Cable Encauchetado 2X12 Cu,cable-encauchetado,cable-encauchetado-cobre,https://cablescolombia.com/producto/cable-encauchetado-2x12-cu,SRT-ENCAU-2x12-CU,importado_verificado,Procables,31370229201,https://co.prysmian.com/sites/co.prysmian.com/files/media/documents/FT%20TERMOFLEX%20MP_COL_1.pdf,sin_imagen,Producto ya importado mediante lote verificado; no crear una segunda ficha.
CC-CABLE-ENCAUCHETADO-2X14-CU,Cable Encauchetado 2X14 Cu,cable-encauchetado,cable-encauchetado-cobre,https://cablescolombia.com/producto/cable-encauchetado-2x14-cu,SRT-ENCAU-2x14-CU,importado_verificado,Procables,31371392001,https://co.prysmian.com/sites/co.prysmian.com/files/media/documents/FT%20TERMOFLEX%20MP_COL_1.pdf,sin_imagen,Producto ya importado mediante lote verificado; no crear una segunda ficha.
CC-CABLE-ENCAUCHETADO-2X16-CU,Cable Encauchetado 2X16 Cu,cable-encauchetado,cable-encauchetado-cobre,https://cablescolombia.com/producto/cable-encauchetado-2x16-cu,SRT-ENCAU-2x16-CU,importado_verificado,Procables,31371391001,https://co.prysmian.com/sites/co.prysmian.com/files/media/documents/FT%20TERMOFLEX%20MP_COL_1.pdf,sin_imagen,Producto ya importado mediante lote verificado; no crear una segunda ficha.
CC-CABLE-ENCAUCHETADO-2X18-CU,Cable Encauchetado 2X18 Cu,cable-encauchetado,cable-encauchetado-cobre,https://cablescolombia.com/producto/cable-encauchetado-2x18-cu,SRT-ENCAU-2x18-CU,importado_verificado,Procables,31371390001,https://co.prysmian.com/sites/co.prysmian.com/files/media/documents/FT%20TERMOFLEX%20MP_COL_1.pdf,sin_imagen,Producto ya importado mediante lote verificado; no crear una segunda ficha.
CC-CABLE-ENCAUCHETADO-3X8-CU,Cable Encauchetado 3X8 Cu,cable-encauchetado,cable-encauchetado-cobre,https://cablescolombia.com/producto/cable-encauchetado-3x8-cu,SRT-ENCAU-3x8-CU,importado_verificado,Procables,31370269301,https://co.prysmian.com/sites/co.prysmian.com/files/media/documents/FT%20TERMOFLEX%20MP_COL_1.pdf,sin_imagen,Producto ya importado mediante lote verificado; no crear una segunda ficha.
CC-CABLE-ENCAUCHETADO-3X10-CU,Cable Encauchetado 3X10 Cu,cable-encauchetado,cable-encauchetado-cobre,https://cablescolombia.com/producto/cable-encauchetado-3x10-cu,SRT-PENDING-79A2BDF66D2B,pendiente_investigacion,,,,sin_imagen,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
CC-CABLE-ENCAUCHETADO-3X12-CU,Cable Encauchetado 3X12 Cu,cable-encauchetado,cable-encauchetado-cobre,https://cablescolombia.com/producto/cable-encauchetado-3x12-cu,SRT-PENDING-93AC5F0F0161,pendiente_investigacion,,,,sin_imagen,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
CC-CABLE-ENCAUCHETADO-3X14-CU,Cable Encauchetado 3X14 Cu,cable-encauchetado,cable-encauchetado-cobre,https://cablescolombia.com/producto/cable-encauchetado-3x14-cu,SRT-PENDING-E11C429FBC9C,pendiente_investigacion,,,,sin_imagen,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
CC-CABLE-ENCAUCHETADO-3X16-CU,Cable Encauchetado 3X16 Cu,cable-encauchetado,cable-encauchetado-cobre,https://cablescolombia.com/producto/cable-encauchetado-3x16-cu,SRT-PENDING-9C954DF4F63F,pendiente_investigacion,,,,sin_imagen,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
CC-CABLE-ENCAUCHETADO-3X18-CU,Cable Encauchetado 3X18 Cu,cable-encauchetado,cable-encauchetado-cobre,https://cablescolombia.com/producto/cable-encauchetado-3x18-cu,SRT-PENDING-F5F1E89CBB39,pendiente_investigacion,,,,sin_imagen,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
CC-CABLE-ENCAUCHETADO-4X8-CU,Cable Encauchetado 4X8 Cu,cable-encauchetado,cable-encauchetado-cobre,https://cablescolombia.com/producto/cable-encauchetado-4x8-cu,SRT-PENDING-8851C823D3C1,pendiente_investigacion,,,,sin_imagen,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
CC-CABLE-ENCAUCHETADO-4X10-CU,Cable Encauchetado 4X10 Cu,cable-encauchetado,cable-encauchetado-cobre,https://cablescolombia.com/producto/cable-encauchetado-4x10-cu,SRT-PENDING-9E30CCD48105,pendiente_investigacion,,,,sin_imagen,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
CC-CABLE-ENCAUCHETADO-4X12-CU,Cable Encauchetado 4X12 Cu,cable-encauchetado,cable-encauchetado-cobre,https://cablescolombia.com/producto/cable-encauchetado-4x12-cu,SRT-PENDING-69DA3B02F573,pendiente_investigacion,,,,sin_imagen,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
CC-CABLE-ENCAUCHETADO-4X14-CU,Cable Encauchetado 4X14 Cu,cable-encauchetado,cable-encauchetado-cobre,https://cablescolombia.com/producto/cable-encauchetado-4x14-cu,SRT-PENDING-5DC320A76AD7,pendiente_investigacion,,,,sin_imagen,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
CC-CABLE-ENCAUCHETADO-4X16-CU,Cable Encauchetado 4X16 Cu,cable-encauchetado,cable-encauchetado-cobre,https://cablescolombia.com/producto/cable-encauchetado-4x16-cu,SRT-PENDING-19640B390520,pendiente_investigacion,,,,sin_imagen,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
CC-CABLE-ENCAUCHETADO-4X18-CU,Cable Encauchetado 4X18 Cu,cable-encauchetado,cable-encauchetado-cobre,https://cablescolombia.com/producto/cable-encauchetado-4x18-cu,SRT-PENDING-D23957217C5F,pendiente_investigacion,,,,sin_imagen,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
CC-CABLE-ENCAUCHETADO-LIBRE-DE-HALOGENOS-STF-LS-2X18AWG,Cable Encauchetado Libre De Halogenos STF LS 2X18AWG,cable-encauchetado,cable-encauchetado-libre-de-halogenos,https://cablescolombia.com/producto/cable-encauchetado-libre-de-halogenos-stf-ls-2x18awg,SRT-PENDING-AF3A85B543EB,pendiente_investigacion,,,,sin_imagen,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
CC-CABLE-ENCAUCHETADO-LIBRE-DE-HALOGENOS-STF-LS-3X18AWG,Cable Encauchetado Libre De Halogenos STF LS 3X18AWG,cable-encauchetado,cable-encauchetado-libre-de-halogenos,https://cablescolombia.com/producto/cable-encauchetado-libre-de-halogenos-stf-ls-3x18awg,SRT-PENDING-5FB84384A44F,pendiente_investigacion,,,,sin_imagen,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
CC-CABLE-ENCAUCHETADO-LIBRE-DE-HALOGENOS-STF-LS-4X18AWG,Cable Encauchetado Libre De Halogenos STF LS 4X18AWG,cable-encauchetado,cable-encauchetado-libre-de-halogenos,https://cablescolombia.com/producto/cable-encauchetado-libre-de-halogenos-stf-ls-4x18awg,SRT-PENDING-8BD8E77FFE26,pendiente_investigacion,,,,sin_imagen,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
CC-CABLE-ENCAUCHETADO-LIBRE-DE-HALOGENOS-STF-LS-2X16AWG,Cable Encauchetado Libre De Halogenos STF LS 2X16AWG,cable-encauchetado,cable-encauchetado-libre-de-halogenos,https://cablescolombia.com/producto/cable-encauchetado-libre-de-halogenos-stf-ls-2x16awg,SRT-PENDING-B33C9EA4395B,pendiente_investigacion,,,,sin_imagen,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
CC-CABLE-ENCAUCHETADO-LIBRE-DE-HALOGENOS-STF-LS-3X16AWG,Cable Encauchetado Libre De Halogenos STF LS 3X16AWG,cable-encauchetado,cable-encauchetado-libre-de-halogenos,https://cablescolombia.com/producto/cable-encauchetado-libre-de-halogenos-stf-ls-3x16awg,SRT-PENDING-60380DD3295A,pendiente_investigacion,,,,sin_imagen,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
CC-CABLE-ENCAUCHETADO-LIBRE-DE-HALOGENOS-STF-LS-4X16AWG,Cable Encauchetado Libre De Halogenos STF LS 4X16AWG,cable-encauchetado,cable-encauchetado-libre-de-halogenos,https://cablescolombia.com/producto/cable-encauchetado-libre-de-halogenos-stf-ls-4x16awg,SRT-PENDING-99CACFBA8491,pendiente_investigacion,,,,sin_imagen,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
CC-CABLE-ENCAUCHETADO-LIBRE-DE-HALOGENOS-STF-LS-2X14AWG,Cable Encauchetado Libre De Halogenos STF LS 2X14AWG,cable-encauchetado,cable-encauchetado-libre-de-halogenos,https://cablescolombia.com/producto/cable-encauchetado-libre-de-halogenos-stf-ls-2x14awg,SRT-PENDING-EF31466FE03C,pendiente_investigacion,,,,sin_imagen,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
CC-CABLE-ENCAUCHETADO-LIBRE-DE-HALOGENOS-STF-LS-3X14AWG,Cable Encauchetado Libre De Halogenos STF LS 3X14AWG,cable-encauchetado,cable-encauchetado-libre-de-halogenos,https://cablescolombia.com/producto/cable-encauchetado-libre-de-halogenos-stf-ls-3x14awg,SRT-PENDING-5A5C2682E16C,pendiente_investigacion,,,,sin_imagen,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
CC-CABLE-ENCAUCHETADO-LIBRE-DE-HALOGENOS-STF-LS-4X14AWG,Cable Encauchetado Libre De Halogenos STF LS 4X14AWG,cable-encauchetado,cable-encauchetado-libre-de-halogenos,https://cablescolombia.com/producto/cable-encauchetado-libre-de-halogenos-stf-ls-4x14awg,SRT-PENDING-F53EF417439D,pendiente_investigacion,,,,sin_imagen,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
CC-CABLE-ENCAUCHETADO-LIBRE-DE-HALOGENOS-STF-LS-2X12AWG,Cable Encauchetado Libre De Halogenos STF LS 2X12AWG,cable-encauchetado,cable-encauchetado-libre-de-halogenos,https://cablescolombia.com/producto/cable-encauchetado-libre-de-halogenos-stf-ls-2x12awg,SRT-PENDING-2FAD996C1713,pendiente_investigacion,,,,sin_imagen,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
CC-CABLE-ENCAUCHETADO-LIBRE-DE-HALOGENOS-STF-LS-3X12AWG,Cable Encauchetado Libre De Halogenos STF LS 3X12AWG,cable-encauchetado,cable-encauchetado-libre-de-halogenos,https://cablescolombia.com/producto/cable-encauchetado-libre-de-halogenos-stf-ls-3x12awg,SRT-PENDING-AB3433A8A279,pendiente_investigacion,,,,sin_imagen,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
CC-CABLE-ENCAUCHETADO-LIBRE-DE-HALOGENOS-STF-LS-4X12AWG,Cable Encauchetado Libre De Halogenos STF LS 4X12AWG,cable-encauchetado,cable-encauchetado-libre-de-halogenos,https://cablescolombia.com/producto/cable-encauchetado-libre-de-halogenos-stf-ls-4x12awg,SRT-PENDING-64F6D52D1104,pendiente_investigacion,,,,sin_imagen,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
CC-CABLE-ENCAUCHETADO-LIBRE-DE-HALOGENOS-STF-LS-2X10AWG,Cable Encauchetado Libre De Halogenos STF LS 2X10AWG,cable-encauchetado,cable-encauchetado-libre-de-halogenos,https://cablescolombia.com/producto/cable-encauchetado-libre-de-halogenos-stf-ls-2x10awg,SRT-PENDING-F599C358F081,pendiente_investigacion,,,,sin_imagen,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
CC-CABLE-ENCAUCHETADO-LIBRE-DE-HALOGENOS-STF-LS-3X10AWG,Cable Encauchetado Libre De Halogenos STF LS 3X10AWG,cable-encauchetado,cable-encauchetado-libre-de-halogenos,https://cablescolombia.com/producto/cable-encauchetado-libre-de-halogenos-stf-ls-3x10awg,SRT-PENDING-C11966418B2F,pendiente_investigacion,,,,sin_imagen,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
CC-CABLE-ENCAUCHETADO-LIBRE-DE-HALOGENOS-STF-LS-4X10AWG,Cable Encauchetado Libre De Halogenos STF LS 4X10AWG,cable-encauchetado,cable-encauchetado-libre-de-halogenos,https://cablescolombia.com/producto/cable-encauchetado-libre-de-halogenos-stf-ls-4x10awg,SRT-PENDING-54C0621797BA,pendiente_investigacion,,,,sin_imagen,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
CC-CABLE-ENCAUCHETADO-LIBRE-DE-HALOGENOS-STF-LS-2X8AWG,Cable Encauchetado Libre De Halogenos STF LS 2X8AWG,cable-encauchetado,cable-encauchetado-libre-de-halogenos,https://cablescolombia.com/producto/cable-encauchetado-libre-de-halogenos-stf-ls-2x8awg,SRT-PENDING-745B2E9EFC41,pendiente_investigacion,,,,sin_imagen,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
CC-CABLE-ENCAUCHETADO-LIBRE-DE-HALOGENOS-STF-LS-3X8AWG,Cable Encauchetado Libre De Halogenos STF LS 3X8AWG,cable-encauchetado,cable-encauchetado-libre-de-halogenos,https://cablescolombia.com/producto/cable-encauchetado-libre-de-halogenos-stf-ls-3x8awg,SRT-PENDING-A23F84BEAF24,pendiente_investigacion,,,,sin_imagen,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
CC-CABLE-ENCAUCHETADO-LIBRE-DE-HALOGENOS-STF-LS-4X8AWG,Cable Encauchetado Libre De Halogenos STF LS 4X8AWG,cable-encauchetado,cable-encauchetado-libre-de-halogenos,https://cablescolombia.com/producto/cable-encauchetado-libre-de-halogenos-stf-ls-4x8awg,SRT-PENDING-48317269D40B,pendiente_investigacion,,,,sin_imagen,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
CC-CABLE-DUPLEX-POLARIZADO-2X10-CU,Cable Dúplex Polarizado 2X10 Cu,cable-duplex,cable-duplex-polarizado-cu,https://cablescolombia.com/producto/cable-duplex-polarizado-2x10-cu,SRT-PENDING-23FC537018EE,pendiente_investigacion,,,,sin_imagen,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
CC-CABLE-DUPLEX-POLARIZADO-2X12-CU,Cable Dúplex Polarizado 2X12 Cu,cable-duplex,cable-duplex-polarizado-cu,https://cablescolombia.com/producto/cable-duplex-polarizado-2x12-cu,SRT-PENDING-E0C7582D9DF4,pendiente_investigacion,,,,sin_imagen,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
CC-CABLE-DUPLEX-POLARIZADO-2X14-CU,Cable Dúplex Polarizado 2X14 Cu,cable-duplex,cable-duplex-polarizado-cu,https://cablescolombia.com/producto/cable-duplex-polarizado-2x14-cu,SRT-PENDING-FC14EDD12C47,pendiente_investigacion,,,,sin_imagen,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
CC-CABLE-DUPLEX-POLARIZADO-2X16-CU-3,Cable Duplex Polarizado 2X16 Cu,cable-duplex,cable-duplex-polarizado-cu,https://cablescolombia.com/producto/cable-duplex-polarizado-2x16-cu_3,SRT-PENDING-197AD43647B6,pendiente_investigacion,,,,sin_imagen,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
CC-CABLE-DUPLEX-POLARIZADO-2X18-CU,Cable Dúplex Polarizado 2X18 Cu,cable-duplex,cable-duplex-polarizado-cu,https://cablescolombia.com/producto/cable-duplex-polarizado-2x18-cu,SRT-PENDING-EAF6D9A252F8,pendiente_investigacion,,,,sin_imagen,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
CC-CABLE-DUPLEX-POLARIZADO-2X20-CU,Cable Dúplex Polarizado 2X20 Cu,cable-duplex,cable-duplex-polarizado-cu,https://cablescolombia.com/producto/cable-duplex-polarizado-2x20-cu,SRT-PENDING-A318A86A3026,pendiente_investigacion,,,,sin_imagen,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
CC-CABLE-DUPLEX-2X10-CU,Cable Duplex 2X10 Cu,cable-duplex,cable-duplex-flexible-cu-cca,https://cablescolombia.com/producto/cable-duplex-2x10-cu,SRT-PENDING-AA8592B17B19,pendiente_investigacion,,,,sin_imagen,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
CC-CABLE-DUPLEX-2X12-CU,Cable Duplex 2X12 Cu,cable-duplex,cable-duplex-flexible-cu-cca,https://cablescolombia.com/producto/cable-duplex-2x12-cu,SRT-PENDING-38D59C99D61B,pendiente_investigacion,,,,sin_imagen,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
CC-CABLE-DUPLEX-2X14-CU,Cable Duplex 2X14 Cu,cable-duplex,cable-duplex-flexible-cu-cca,https://cablescolombia.com/producto/cable-duplex-2x14-cu,SRT-PENDING-DA4E2A0F5D22,pendiente_investigacion,,,,sin_imagen,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
CC-CABLE-DUPLEX-2X16-CU,Cable Duplex 2X16 Cu,cable-duplex,cable-duplex-flexible-cu-cca,https://cablescolombia.com/producto/cable-duplex-2x16-cu,SRT-PENDING-A787A4628636,pendiente_investigacion,,,,sin_imagen,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
CC-CABLE-DUPLEX-2X18-CU,Cable Duplex 2X18 Cu,cable-duplex,cable-duplex-flexible-cu-cca,https://cablescolombia.com/producto/cable-duplex-2x18-cu,SRT-PENDING-93FB91870A58,pendiente_investigacion,,,,sin_imagen,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
CC-CABLE-DUPLEX-2X14-NEGRO-CU,Cable Duplex 2X14 Negro Cu,cable-duplex,cable-duplex-flexible-cu-cca,https://cablescolombia.com/producto/cable-duplex-2x14-negro-cu,SRT-PENDING-41FBFE6E73E8,pendiente_investigacion,,,,sin_imagen,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
CC-CABLE-DUPLEX-2X16-NEGRO-CU,Cable Duplex 2X16 Negro Cu,cable-duplex,cable-duplex-flexible-cu-cca,https://cablescolombia.com/producto/cable-duplex-2x16-negro-cu,SRT-PENDING-2C19362BAAE5,pendiente_investigacion,,,,sin_imagen,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
CC-CABLE-DUPLEX-DESOXIGENADO-N10-CU-AL,Cable Duplex Desoxigenado N10 Cu - Al,cable-duplex,cable-duplex-desoxigenado-cu-al,https://cablescolombia.com/producto/cable-duplex-desoxigenado-n10-cu-al,SRT-PENDING-32E3F97E7A37,pendiente_investigacion,,,,sin_imagen,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
CC-CABLE-DUPLEX-DESOXIGENADO-N12-CU-AL,Cable Duplex Desoxigenado N12 Cu - Al,cable-duplex,cable-duplex-desoxigenado-cu-al,https://cablescolombia.com/producto/cable-duplex-desoxigenado-n12-cu-al,SRT-PENDING-025FBE5A4E6A,pendiente_investigacion,,,,sin_imagen,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
CC-CABLE-DUPLEX-DESOXIGENADO-N14-CU-AL,Cable Duplex Desoxigenado N14 Cu - Al,cable-duplex,cable-duplex-desoxigenado-cu-al,https://cablescolombia.com/producto/cable-duplex-desoxigenado-n14-cu-al,SRT-PENDING-9A6072001869,pendiente_investigacion,,,,sin_imagen,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
CC-CABLE-DUPLEX-DESOXIGENADO-N16-CU-AL,Cable Duplex Desoxigenado N16 Cu - Al,cable-duplex,cable-duplex-desoxigenado-cu-al,https://cablescolombia.com/producto/cable-duplex-desoxigenado-n16-cu-al,SRT-PENDING-BB6C17498CE3,pendiente_investigacion,,,,sin_imagen,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
CC-CABLE-DUPLEX-DESOXIGENADO-N18-CU-AL,Cable Duplex Desoxigenado N18 Cu - Al,cable-duplex,cable-duplex-desoxigenado-cu-al,https://cablescolombia.com/producto/cable-duplex-desoxigenado-n18-cu-al,SRT-PENDING-9DE2ECCC6E24,pendiente_investigacion,,,,sin_imagen,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
CC-CABLE-DUPLEX-DESOXIGENADO-N22-CU-AL,Cable Duplex Desoxigenado N22 Cu - Al,cable-duplex,cable-duplex-desoxigenado-cu-al,https://cablescolombia.com/producto/cable-duplex-desoxigenado-n22-cu-al,SRT-PENDING-71B6AC43BD2A,pendiente_investigacion,,,,sin_imagen,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
CC-CABLE-DUPLEX-DESOXIGENADO-N20-CU-AL,Cable Duplex Desoxigenado N20 Cu - Al,cable-duplex,cable-duplex-desoxigenado-cu-al,https://cablescolombia.com/producto/cable-duplex-desoxigenado-n20-cu-al,SRT-PENDING-098875622BFE,pendiente_investigacion,,,,sin_imagen,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
CC-CABLE-DUPLEX-CRISTAL-2X20-CU,Cable Duplex Cristal 2X20 Cu,cable-duplex,cable-duplex-cristal,https://cablescolombia.com/producto/cable-duplex-cristal-2x20-cu,SRT-PENDING-6D85330E7595,pendiente_investigacion,,,,sin_imagen,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
CC-CABLE-DUPLEX-CRISTAL-2X16-CU,Cable Duplex Cristal 2X16 Cu,cable-duplex,cable-duplex-cristal,https://cablescolombia.com/producto/cable-duplex-cristal-2x16-cu,SRT-PENDING-BE050281F599,pendiente_investigacion,,,,sin_imagen,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
CC-CABLE-DUPLEX-CRISTAL-2X14-CU,Cable Duplex Cristal 2X14 Cu,cable-duplex,cable-duplex-cristal,https://cablescolombia.com/producto/cable-duplex-cristal-2x14-cu,SRT-PENDING-DA37AC5700DE,pendiente_investigacion,,,,sin_imagen,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
